ind	P	D
271	149.95571955719558	1.1808118081180812
272	150.0735294117647	0.6654411764705882
273	150.73992673992674	1.2124542124542124
274	150.9014598540146	0.708029197080292
275	151.6109090909091	1.2545454545454546
276	151.7644927536232	0.6992753623188406
277	152.47292418772562	1.2527075812274369
278	152.67985611510792	0.7517985611510791
279	153.44086021505376	1.3046594982078854
280	153.69642857142858	0.8
281	154.50533807829183	1.3523131672597866
282	154.8049645390071	0.8439716312056738
283	155.6572438162544	1.3957597173144876
284	156.0	0.8873239436619719
285	156.89473684210526	1.4385964912280702
286	157.2762237762238	0.9265734265734266
287	158.20905923344947	1.4773519163763067
288	158.63541666666666	0.9722222222222222
289	159.61245674740485	1.5224913494809689
290	160.07241379310344	1.006896551724138
291	161.08247422680412	1.556701030927835
292	161.56164383561645	1.0273972602739727
293	162.59044368600684	1.57679180887372
294	163.1122448979592	1.0714285714285714
295	164.18305084745762	1.6203389830508474
296	164.7533783783784	1.1216216216216217
297	164.77777777777777	0.5757575757575758
298	165.35570469798657	1.1275167785234899
299	165.42809364548495	0.6220735785953178
300	166.05333333333334	1.1733333333333333
301	166.156146179402	0.6511627906976745
302	166.8112582781457	1.2019867549668874
303	166.8976897689769	0.6336633663366337
304	167.53618421052633	1.1842105263157894
305	167.59672131147542	0.6065573770491803
306	168.20915032679738	1.1568627450980393
307	169.371335504886	1.706840390879479
308	170.03571428571428	1.2110389610389611
309	170.19741100323625	0.7087378640776699
310	170.90967741935484	1.2580645161290323
311	171.10289389067523	0.7395498392282959
312	171.84615384615384	1.2884615384615385
313	172.08945686900958	0.7891373801916933
314	172.88216560509554	1.3375796178343948
315	173.17142857142858	0.834920634920635
316	174.0094936708861	1.3829113924050633
317	174.34069400630915	0.8769716088328076
318	175.22327044025158	1.4276729559748427
319	175.58934169278996	0.9122257053291536
320	176.50625	1.4625
321	176.92523364485982	0.9657320872274143
322	177.8944099378882	1.515527950310559
323	178.3560371517028	1.0092879256965945
324	179.3672839506173	1.558641975308642
325	179.8676923076923	1.0492307692307692
326	180.91717791411043	1.598159509202454
327	181.44648318042815	1.0795107033639144
328	182.52439024390245	1.6280487804878048
329	183.09422492401217	1.121580547112462
330	184.21212121212122	1.6696969696969697
331	184.82175226586102	1.163141993957704
332	184.92469879518072	0.6566265060240963
333	185.58258258258257	1.2102102102102101
334	185.7305389221557	0.7005988023952096
335	186.4358208955224	1.2567164179104477
336	186.625	0.7410714285714286
337	187.37685459940653	1.3026706231454006
338	187.59467455621302	0.7692307692307693
339	188.3746312684366	1.3303834808259587
340	188.65	0.8264705882352941
341	189.4868035190616	1.3870967741935485
342	189.80994152046785	0.8742690058479532
343	190.69387755102042	1.434402332361516
344	191.05523255813952	0.9127906976744186
345	191.9768115942029	1.472463768115942
346	192.36994219653178	0.9450867052023122
347	193.32276657060518	1.5043227665706052
348	193.77298850574712	1.0028735632183907
349	194.78223495702005	1.5616045845272206
350	195.28	1.0514285714285714
351	196.33618233618233	1.6096866096866096
352	196.88636363636363	1.1051136363636365
353	197.9943342776204	1.6628895184135977
354	198.58757062146893	1.1497175141242937
355	198.66478873239436	0.6338028169014085
356	199.30337078651687	1.1938202247191012
357	199.42016806722688	0.6722689075630253
358	200.0977653631285	1.2318435754189945
359	200.25069637883007	0.7075208913649025
360	200.9638888888889	1.2666666666666666
361	201.16620498614958	0.7562326869806094
362	201.9281767955801	1.3149171270718232
363	202.17355371900825	0.7988980716253443
364	202.97802197802199	1.3571428571428572
365	203.26027397260273	0.8356164383561644
366	204.10109289617486	1.3934426229508197
367	204.425068119891	0.8773841961852861
368	205.3070652173913	1.434782608695652
369	205.68563685636857	0.9322493224932249
370	206.62432432432433	1.491891891891892
371	207.0458221024259	0.9757412398921833
372	208.0268817204301	1.5349462365591398
373	208.48793565683647	1.0160857908847185
374	209.50802139037432	1.5748663101604279
375	210.01333333333332	1.0613333333333332
376	211.07712765957447	1.6196808510638299
377	211.6233421750663	1.103448275862069
378	211.64021164021165	0.5740740740740741
379	212.21635883905014	1.1319261213720317
380	212.26052631578946	0.6
381	212.86614173228347	1.1601049868766404
382	212.95549738219896	0.643979057591623
383	213.60574412532637	1.2036553524804177
384	213.7265625	0.6744791666666666
385	214.4077922077922	1.2337662337662338
386	214.5544041450777	0.6994818652849741
387	215.2609819121447	1.2583979328165376
388	215.4536082474227	0.7448453608247423
389	216.20565552699227	1.3033419023136248
390	216.45384615384614	0.8
391	217.2608695652174	1.3580562659846547
392	217.56887755102042	0.8596938775510204
393	218.4351145038168	1.4173027989821882
394	218.78934010152284	0.9060913705583756
395	219.70126582278482	1.4632911392405064
396	220.09595959595958	0.946969696969697
397	221.0478589420655	1.5037783375314862
398	221.5	1.0050251256281406
399	222.50877192982455	1.5614035087719298
400	223.0025	1.0475
401	222.97256857855362	0.5236907730673317
402	223.5	1.0796019900497513
403	223.51116625310175	0.5632754342431762
404	224.07920792079207	1.118811881188119
405	224.11851851851853	0.5901234567901235
406	224.71428571428572	1.145320197044335
407	224.7788697788698	0.6142506142506142
408	225.39950980392157	1.1691176470588236
409	225.44987775061125	0.5990220048899756
410	226.05853658536586	1.1560975609756097
411	226.08515815085158	0.5742092457420924
412	226.66990291262135	1.1310679611650485
413	226.64648910411623	0.5230024213075061
414	227.18115942028984	1.0797101449275361
415	228.2722891566265	1.636144578313253
416	228.85817307692307	1.1322115384615385
417	228.8273381294964	0.5155875299760192
418	229.35645933014354	1.0741626794258374
419	230.44391408114558	1.6324582338902147
420	231.02142857142857	1.1238095238095238
421	232.15676959619952	1.6817102137767221
422	232.79857819905214	1.1895734597156398
423	232.93144208037825	0.6808510638297872
424	233.62264150943398	1.2382075471698113
425	233.80235294117648	0.7270588235294118
426	234.5399061032864	1.284037558685446
427	234.76346604215456	0.7704918032786885
428	235.54439252336448	1.3271028037383177
429	235.83216783216784	0.8344988344988346
430	236.6767441860465	1.3906976744186046
431	237.0278422273782	0.8979118329466357
432	237.9351851851852	1.4537037037037037
433	238.33718244803694	0.9491916859122402
434	239.29493087557603	1.5046082949308757
435	239.7425287356322	0.9954022988505747
436	240.7454128440367	1.5504587155963303
437	241.2425629290618	1.045766590389016
438	242.2945205479452	1.6004566210045663
439	242.8382687927107	1.0933940774487472
440	243.93636363636364	1.6477272727272727
441	244.52607709750566	1.1405895691609977
442	244.5995475113122	0.6244343891402715
443	245.23024830699774	1.18058690744921
444	245.34459459459458	0.6644144144144144
445	246.01573033707865	1.2202247191011235
446	246.17937219730942	0.7130044843049327
447	246.8993288590604	1.2684563758389262
448	247.10491071428572	0.7544642857142857
449	247.8663697104677	1.3095768374164811
450	248.1288888888889	0.8111111111111111
451	248.94678492239467	1.3658536585365855
452	249.25221238938053	0.8539823008849557
453	250.11258278145695	1.4083885209713025
454	250.47577092511014	0.9118942731277533
455	251.39340659340658	1.4659340659340658
456	251.80043859649123	0.956140350877193
457	252.76148796498907	1.5098468271334793
458	253.22489082969432	1.0131004366812226
459	254.24183006535947	1.5664488017429194
460	254.7478260869565	1.0565217391304347
461	255.80694143167028	1.6095444685466378
462	256.35064935064935	1.0952380952380953
463	257.44708423326136	1.6479481641468683
464	258.0344827586207	1.1400862068965518
465	258.0967741935484	0.6150537634408603
466	258.7124463519313	1.167381974248927
467	258.81156316916486	0.6509635974304069
468	259.46367521367523	1.202991452991453
469	259.60341151385927	0.6908315565031983
470	260.29574468085104	1.2425531914893617
471	260.47133757961785	0.7261146496815286
472	261.1991525423729	1.277542372881356
473	261.42283298097254	0.773784355179704
474	262.20042194092827	1.3270042194092826
475	262.48	0.8294736842105264
476	263.31302521008405	1.3823529411764706
477	263.62893081761007	0.8658280922431866
478	264.4979079497908	1.4184100418410042
479	264.8496868475992	0.9018789144050104
480	265.75416666666666	1.4541666666666666
481	266.13929313929316	0.9355509355509356
482	267.07676348547716	1.487551867219917
483	267.4989648033126	0.9730848861283644
484	268.47314049586777	1.524793388429752
485	268.9463917525773	1.024742268041237
486	269.97119341563786	1.5761316872427984
487	270.48049281314167	1.0616016427104722
488	271.5409836065574	1.6127049180327868
489	272.0838445807771	1.096114519427403
490	272.1102040816327	0.5795918367346938
491	272.6883910386965	1.1303462321792261
492	272.7682926829268	0.6321138211382114
493	273.3995943204868	1.182555780933063
494	273.50607287449395	0.6578947368421053
495	274.16565656565655	1.2101010101010101
496	274.30040322580646	0.6854838709677419
497	274.98792756539234	1.2374245472837022
498	275.16265060240966	0.7248995983935743
499	275.8897795591182	1.276553106212425
500	276.108	0.768
501	276.87824351297405	1.3193612774451098
502	277.1374501992032	0.8087649402390438
503	277.9502982107356	1.3618290258449304
504	278.25	0.8492063492063492
505	279.1049504950495	1.4039603960396039
506	279.4367588932806	0.8814229249011858
507	280.32347140039445	1.435897435897436
508	280.6929133858268	0.9192913385826772
509	281.61689587426326	1.4734774066797642
510	282.02745098039213	0.9607843137254902
511	282.9921722113503	1.5146771037181996
512	283.44140625	1.0
513	284.44444444444446	1.553606237816764
514	284.92996108949416	1.0369649805447472
515	285.96893203883496	1.5902912621359224
516	286.4903100775194	1.073643410852713
517	286.48355899419727	0.5454545454545454
518	287.03088803088804	1.0984555984555984
519	287.0597302504817	0.5799614643545279
520	287.6442307692308	1.1346153846153846
521	287.7101727447217	0.6161228406909789
522	288.33141762452107	1.1704980842911878
523	288.4206500956023	0.638623326959847
524	289.0648854961832	1.1927480916030535
525	289.2	0.6838095238095238
526	289.8897338403042	1.2376425855513309
527	290.05882352941177	0.7172675521821632
528	290.782196969697	1.2708333333333333
529	290.9981096408318	0.7637051039697542
530	291.76981132075474	1.318867924528302
531	292.0188323917138	0.7966101694915254
532	292.8251879699248	1.3533834586466165
533	293.1125703564728	0.8348968105065666
534	293.9569288389513	1.3913857677902621
535	294.28598130841124	0.8766355140186916
536	295.17164179104475	1.4328358208955223
537	295.5512104283054	0.9273743016759777
538	296.48698884758363	1.483271375464684
539	296.9165120593692	0.9777365491651205
540	297.90185185185186	1.5333333333333334
541	298.36968576709796	1.0166358595194085
542	299.3929889298893	1.5719557195571956
543	299.89871086556167	1.0552486187845305
544	299.8529411764706	0.5036764705882353
545	300.3633027522936	1.0587155963302752
546	301.42857142857144	1.6135531135531136
547	301.9780621572212	1.0987202925045705
548	302.007299270073	0.5784671532846716
549	302.591985428051	1.132969034608379
550	302.66	0.6163636363636363
551	303.28312159709617	1.1705989110707804
552	303.3713768115942	0.6358695652173914
553	304.01627486437616	1.1916817359855334
554	304.14981949458485	0.6805054151624549
555	304.83963963963964	1.236036036036036
556	305.021582733813	0.7284172661870504
557	305.7594254937163	1.2836624775583483
558	305.98387096774195	0.7706093189964157
559	306.7638640429338	1.3255813953488371
560	307.03035714285716	0.8125
561	307.85204991087346	1.3672014260249554
562	308.15836298932385	0.8523131672597865
563	309.01953818827707	1.4067495559502665
564	309.36170212765956	0.8882978723404256
565	310.258407079646	1.4424778761061947
566	310.64134275618375	0.9293286219081273
567	311.5784832451499	1.4832451499118167
568	311.9982394366197	0.9665492957746479
569	312.9718804920914	1.5202108963093146
570	313.43333333333334	1.0087719298245614
571	314.44833625218916	1.5621716287215412
572	314.958041958042	1.0576923076923077
573	314.9476439790576	0.537521815008726
574	315.4912891986063	1.0905923344947734
575	315.5234782608696	0.5791304347826087
576	316.109375	1.1319444444444444
577	316.1698440207972	0.6065857885615251
578	316.78373702422147	1.1591695501730104
579	316.88428324697753	0.6459412780656304
580	317.53793103448277	1.1982758620689655
581	317.6764199655766	0.6833046471600689
582	318.37113402061857	1.238831615120275
583	318.55746140651803	0.7307032590051458
584	319.2996575342466	1.2859589041095891
585	319.51452991452993	0.7589743589743589
586	320.2849829351536	1.3139931740614335
587	320.52470187393527	0.7836456558773425
588	321.32142857142856	1.3401360544217686
589	321.60101867572155	0.8234295415959253
590	322.43728813559323	1.3796610169491526
591	322.7631133671743	0.8697123519458545
592	323.64527027027026	1.4256756756756757
593	324.0118043844857	0.9106239460370995
594	324.9343434343434	1.4663299663299663
595	325.3478991596639	0.957983193277311
596	326.31711409395973	1.5134228187919463
597	326.77051926298157	0.998324958123953
598	327.7792642140468	1.5535117056856187
599	328.2754590984975	1.0417362270450752
600	329.32666666666665	1.5966666666666667
601	329.8618968386023	1.08153078202995
602	330.9518272425249	1.6362126245847175
603	331.5223880597015	1.1177446102819237
604	331.55132450331126	0.5761589403973509
605	332.1404958677686	1.1355371900826445
606	332.2079207920792	0.6138613861386139
607	332.83525535420097	1.172981878088962
608	332.9457236842105	0.65625
609	333.615763546798	1.2151067323481117
610	333.7770491803279	0.7065573770491803
611	334.4975450081833	1.265139116202946
612	334.702614379085	0.75
613	335.46655791190864	1.3083197389885808
614	335.7100977198697	0.7882736156351792
615	336.51382113821137	1.3479674796747967
616	336.80194805194805	0.8327922077922078
617	337.64991896272284	1.3922204213938412
618	337.9822006472492	0.8770226537216829
619	338.87399030694667	1.4361873990306946
620	339.241935483871	0.9129032258064517
621	340.1690821256039	1.4718196457326893
622	340.59163987138265	0.9678456591639871
623	341.5730337078652	1.5264847512038524
624	342.0400641025641	1.0128205128205128
625	343.0656	1.5712
626	343.5766773162939	1.0575079872204474
627	344.64593301435406	1.6156299840510366
628	345.20063694267515	1.1019108280254777
629	345.23688394276627	0.5834658187599364
630	345.8365079365079	1.146031746031746
631	345.9128367670364	0.6228209191759112
632	346.55221518987344	1.1851265822784811
633	346.68088467614535	0.674565560821485
634	347.37223974763407	1.2365930599369086
635	347.5244094488189	0.6976377952755906
636	348.23899371069183	1.259433962264151
637	348.42072213500785	0.7268445839874411
638	349.16457680250784	1.2884012539184952
639	349.3943661971831	0.7746478873239436
640	350.1859375	1.3359375
641	350.4524180967239	0.8112324492979719
642	351.2819314641745	1.3738317757009346
643	351.6049766718507	0.8678071539657853
644	352.49068322981367	1.4301242236024845
645	352.86511627906975	0.9193798449612403
646	353.8018575851393	1.4814241486068112
647	354.225656877898	0.9690880989180835
648	355.21141975308643	1.5308641975308641
649	355.6825885978428	1.0169491525423728
650	356.7153846153846	1.5784615384615384
651	357.23348694316434	1.064516129032258
652	358.3128834355828	1.6257668711656441
653	358.8820826952527	1.116385911179173
654	358.9204892966361	0.5856269113149847
655	359.5221374045802	1.1480916030534352
656	359.6128048780488	0.6371951219512195
657	360.26788432267887	1.2009132420091324
658	360.3829787234043	0.6610942249240122
659	361.062215477997	1.2245827010622155
660	361.21060606060604	0.693939393939394
661	361.92284417549166	1.2571860816944025
662	362.119335347432	0.7416918429003021
663	362.88084464555055	1.306184012066365
664	363.1340361445783	0.7981927710843374
665	363.95187969924814	1.362406015037594
666	364.25375375375376	0.8468468468468469
667	365.119940029985	1.4107946026986506
668	365.47904191616766	0.9041916167664671
669	366.4035874439462	1.4693572496263079
670	366.81940298507465	0.9611940298507463
671	367.80029806259313	1.526080476900149
672	368.26785714285717	1.0133928571428572
673	369.3001485884101	1.5780089153046062
674	369.81899109792283	1.0652818991097923
675	369.8222222222222	0.5496296296296296
676	370.3905325443787	1.113905325443787
677	370.44756277695717	0.6026587887740029
678	371.0693215339233	1.1666666666666667
679	371.1458026509573	0.6215022091310751
680	371.7867647058824	1.1852941176470588
681	371.85168869309837	0.6093979441997063
682	372.4809384164223	1.1730205278592376
683	372.5402635431918	0.6032210834553441
684	373.16520467836256	1.1681286549707601
685	373.2	0.5781021897810219
686	373.801749271137	1.1443148688046647
687	373.8282387190684	0.5691411935953421
688	374.42151162790697	1.135174418604651
689	374.44267053701014	0.5631349782293179
690	375.0304347826087	1.1289855072463768
691	375.04196816208395	0.552821997105644
692	375.62138728323697	1.119942196531792
693	375.6233766233766	0.5425685425685426
694	376.19452449567723	1.1109510086455332
695	377.3338129496403	1.679136690647482
696	377.9669540229885	1.1738505747126438
697	379.167862266858	1.7417503586800573
698	379.86246418338106	1.2363896848137537
699	380.0572246065808	0.7367668097281831
700	380.82	1.3042857142857143
701	381.0784593437946	0.8002853067047075
702	381.90455840455843	1.3675213675213675
703	382.226173541963	0.8634423897581792
704	383.1150568181818	1.4303977272727273
705	383.4936170212766	0.9205673758865248
706	384.4390934844193	1.4872521246458923
707	384.8783592644979	0.9816124469589816
708	385.88418079096044	1.5480225988700564
709	386.3836389280677	1.0423131170662905
710	387.4492957746479	1.6084507042253522
711	388.0070323488045	1.1012658227848102
712	389.1306179775281	1.6671348314606742
713	389.7531556802244	1.1669004207573632
714	390.94117647058823	1.7324929971988796
715	391.6223776223776	1.2265734265734265
716	391.79748603351953	0.7206703910614525
717	392.53835425383545	1.2859135285913528
718	392.77298050139274	0.7799442896935933
719	393.57301808066757	1.344923504867872
720	393.8611111111111	0.8333333333333334
721	394.7142857142857	1.3980582524271845
722	395.0595567867036	0.8905817174515236
723	395.969571230982	1.4550484094052558
724	396.3756906077348	0.9516574585635359
725	397.34620689655173	1.5158620689655173
726	397.8126721763085	1.012396694214876
727	398.84319119669874	1.576341127922971
728	399.36813186813185	1.0714285714285714
729	400.4567901234568	1.635116598079561
730	401.0383561643836	1.1287671232876713
731	402.1846785225718	1.6935704514363885
732	402.8224043715847	1.185792349726776
733	402.95088676671213	0.6766712141882674
734	403.6444141689373	1.2411444141689374
735	403.8285714285714	0.7319727891156462
736	404.57744565217394	1.296195652173913
737	404.8168249660787	0.7869742198100407
738	405.62059620596204	1.3509485094850948
739	405.9133964817321	0.8403247631935047
740	406.77027027027026	1.404054054054054
741	407.1241565452092	0.9014844804318488
742	408.04177897574124	1.4649595687331536
743	408.4495289367429	0.955585464333782
744	409.4206989247312	1.5188172043010753
745	409.8859060402685	1.0134228187919463
746	410.9142091152815	1.5764075067024128
747	411.4310575635877	1.0655957161981258
748	412.51069518716577	1.6283422459893049
749	413.08277703604807	1.1214953271028036
750	414.21733333333333	1.684
751	414.84420772303594	1.1770972037283622
752	414.95877659574467	0.6648936170212766
753	415.63612217795486	1.2270916334661355
754	415.80371352785147	0.7175066312997348
755	416.5337748344371	1.2794701986754966
756	416.7579365079365	0.7738095238095238
757	417.5442536327609	1.3355350066050198
758	417.811345646438	0.816622691292876
759	418.6403162055336	1.378129117259552
760	418.96447368421053	0.8736842105263158
761	419.85019710906704	1.4349540078843628
762	420.2283464566929	0.9278215223097113
763	421.16775884665793	1.488859764089122
764	421.5955497382199	0.9777486910994765
765	422.5843137254902	1.538562091503268
